composite,full,tail20,tail10,ts_fold5,w_v032,w_v028,w_v010,w_v017,w_v029,w_v023,spearman_to_first,mean_rank_delta
0.1233619749546051,0.13574402034282684,0.12408070266246796,0.11765076965093613,0.11995524168014526,0.5419553518295288,0.21900631487369537,0.15901480615139008,0.043169815093278885,0.020299607887864113,0.016554120928049088,0.9072213999017374,0.09003480736356581
0.1233619749546051,0.13578371703624725,0.12402089685201645,0.11771280318498611,0.11992242187261581,0.5374687910079956,0.22900249063968658,0.1584056317806244,0.04332831874489784,0.015397872775793076,0.016396883875131607,0.9079977385022936,0.08964591534521196
0.1233619675040245,0.135440856218338,0.12415042519569397,0.11774182319641113,0.12002357840538025,0.5493413805961609,0.22554661333560944,0.15942330658435822,0.03798595070838928,0.01642303168773651,0.011279726400971413,0.9051868668836598,0.09105125704693592
0.1233619675040245,0.13557302951812744,0.1240772008895874,0.11778383702039719,0.11995988339185715,0.5481058359146118,0.2307690531015396,0.1575467884540558,0.03484845533967018,0.014578080736100674,0.014151789247989655,0.9063551646940341,0.09046032674759341
0.1233619675040245,0.13561975955963135,0.12409224361181259,0.11769820004701614,0.11998576670885086,0.543057382106781,0.22075173258781433,0.16071750223636627,0.04115099832415581,0.02211626060307026,0.012206150218844414,0.906458712705164,0.09044172795216188
0.12336194515228271,0.1356402188539505,0.12411733716726303,0.1176706999540329,0.11997931450605392,0.5499635338783264,0.2189350426197052,0.159690260887146,0.03607207164168358,0.01724129542708397,0.01809779740869999,0.9061799844486323,0.09055238697668741
0.12336193025112152,0.13571634888648987,0.12404097616672516,0.1177714392542839,0.1199074387550354,0.5571200847625732,0.2275494486093521,0.15756255388259888,0.022712236270308495,0.011449655517935753,0.023606056347489357,0.906782238254316,0.09023562029919886
0.12336193025112152,0.13579995930194855,0.1239885613322258,0.11771997809410095,0.11992637813091278,0.5394496321678162,0.23016385734081268,0.1634513884782791,0.03596493974328041,0.011159003712236881,0.019811170175671577,0.9078759347702686,0.08975029435825191
0.12336192280054092,0.1357535868883133,0.12402506917715073,0.11772045493125916,0.11993162333965302,0.551209568977356,0.21793615818023682,0.1628618985414505,0.0263625867664814,0.02236936241388321,0.019260410219430923,0.9069035090321295,0.09024340756772184
0.12336191534996033,0.13575327396392822,0.12405606359243393,0.11771310865879059,0.11991933733224869,0.5463924407958984,0.22111332416534424,0.1559758335351944,0.0375804528594017,0.022435903549194336,0.016502046957612038,0.9073763505070467,0.08994159320365758
