composite,full,tail20,tail10,ts_fold5,w_v032,w_v028,w_v010,w_v017,w_v029,w_v023,spearman_to_first,mean_rank_delta
0.12335474549632627,0.13597801176238078,0.12394657035192468,0.11762559931224972,0.11989551212972215,0.5157054310903222,0.22708595043445315,0.1601766482115021,0.06299494992302734,0.022657869814964544,0.011379150525730682,0.9100247469143052,0.0886530749010829
0.12335473647933273,0.13577265756431384,0.12412832840457036,0.11750737339987914,0.11999341695881745,0.5325834712342298,0.22060030522124027,0.1609067656666026,0.05730758093320978,0.007562574963458621,0.02103930198125898,0.907406385082857,0.08991549628883184
0.12335471934802002,0.135395241958191,0.12420731606378278,0.11773444680094798,0.12000170298110935,0.5498857642162686,0.2257603966622336,0.14921039083675838,0.04740799131337919,0.01928392762048676,0.008451529350873581,0.905219052574718,0.09094581395999166
0.12335467725437674,0.13570050529475822,0.12408427956391056,0.11765577280429414,0.11995364880448411,0.5268971831639323,0.22849463245707644,0.15367801295529457,0.0629435231686462,0.019368807911936247,0.00861784034311421,0.9079712266518214,0.089615479877869
0.12335466738486424,0.13579623353974385,0.1241307650248019,0.11747650433938907,0.12000040453459378,0.5289394730293785,0.20991577355617225,0.16128724129460734,0.06232366520899212,0.022614693337516815,0.014919153573332991,0.9075479918926,0.08987184750843101
0.12335466219710578,0.13623069550231193,0.12394253654855146,0.11755544572626281,0.11980329815819254,0.5287935364927352,0.2248879794651313,0.15353153824850774,0.052727398868500905,0.010710624939290442,0.029348921985834428,0.9110136336130512,0.08805407927851476
0.12335459611745311,0.13505539073656048,0.12431815897045141,0.11767639654943517,0.12017367725340551,0.542498589216624,0.22564856987475165,0.1604635684748674,0.05707672501076703,0.014312547422989947,0.0,0.9028099165070106,0.09221326365381793
0.1233545697442972,0.13545725735086142,0.12424523765176582,0.11756787521023884,0.12006314840346301,0.5380605921116735,0.21561490752439397,0.1556915819768835,0.06168745487925304,0.020899890192112632,0.00804557331568341,0.9053811971613931,0.09090133804575108
0.12335450374999145,0.13645197398142875,0.12384059915425451,0.11751528287894296,0.11976333829462586,0.5230253964574374,0.2222545375413801,0.16016605268014486,0.04921413483432106,0.011110006197547945,0.03422987228916862,0.9124172495021301,0.087399202202026
0.1233544885050028,0.13595366854092256,0.12398045215561315,0.11761164864046011,0.1198992920159447,0.5163319457167654,0.22850056671938954,0.15718928090498174,0.06629903288462285,0.019602560426351598,0.01207661334788898,0.9098881215876031,0.08868327892205316
0.12335446165257864,0.13575364543800328,0.12403781230880588,0.11760268762382944,0.11998713770645554,0.5231648406912871,0.21611531083342922,0.16486762165310329,0.05894842528882282,0.030584938579786374,0.006318862953571164,0.9079043825584837,0.08977297495638732
0.12335445186135449,0.13627809531134097,0.12385601693687807,0.1176131851957005,0.11978380889367302,0.5148157100703419,0.23497295205533159,0.15552962657961772,0.06029462687954643,0.010680382592271428,0.02370670182289108,0.9121858650524468,0.08748901292486091
0.12335443990821997,0.1360524355828535,0.12399610921692034,0.11751468447334593,0.11990302808551062,0.5175357180918692,0.21345061196403128,0.15917570260102057,0.06677359514897814,0.02962729147730324,0.0134370807167975,0.909999899655983,0.0886472622159696
0.12335443706387314,0.13580271571346006,0.12408139580753479,0.11761785837984168,0.11992328618489645,0.5295827451301258,0.22172465002554684,0.15151031067370227,0.061829036455425854,0.024011130729166188,0.011342126986032946,0.9083985459979875,0.08938429660155696
0.12335443313126931,0.13487812453238193,0.12430436405533653,0.1178662624499975,0.12014677086064644,0.5618438487273129,0.23320613505129054,0.15752287204649934,0.03388105166408853,0.013546092510808842,0.0,0.90143864701951,0.09287617864032063
0.12335439415102269,0.1355999592753212,0.12407660778602186,0.1176151037807003,0.12004372798165429,0.5234447571201459,0.22707301128289628,0.16820497915525637,0.05846239640783501,0.014084017043813698,0.008730838990052671,0.9068960874399852,0.09028137867454444
