utility,composite,spearman_to_anchor,max_spearman_to_failed,mean_spearman_to_failed,rank_delta_to_anchor,full,tail20,tail10,tail5,w_v016,w_v017,w_v021,w_v023,w_v025,spearman_to_sub_calibrated_tail_cli_,spearman_to_sub_anchor_blend_utility
0.1322045335097241,0.12818110313809067,0.9388952989569522,0.9612635030619964,0.9370500587423727,0.07424388573387296,0.13957988366717433,0.11643979684785463,0.10743433687567044,0.14323065902155277,0.08993341056640083,0.48930979464350344,0.32097896068528625,0.02988656134710181,0.06989127275770779,0.9128366144227489,0.9612635030619964
0.1321983654126365,0.12836447123852418,0.9271884860267576,0.9527445819190904,0.9338865375245851,0.08017682689625745,0.139960821728256,0.11713163828914783,0.1064313120775052,0.14277913162438843,0.055418626198026566,0.6014719144634925,0.1976982366757916,0.08428075899544121,0.06113046366724812,0.9150284931300798,0.9527445819190904
0.13218682577763274,0.12878144867596342,0.924646592246307,0.9509070113115624,0.9316404638324712,0.08215021643802267,0.13935463900029657,0.1182503993706675,0.10808318399543776,0.14384263715314033,0.15684021346745478,0.5035260392807854,0.26906609618755534,0.056144117462929154,0.014423533601275474,0.91237391635338,0.9509070113115624
0.13218585453177775,0.12830278609738835,0.929183012131721,0.9533271211396015,0.9295216901837087,0.08019261678016405,0.13888283484596659,0.11762232557666377,0.10813846788931167,0.1429804256030751,0.2273836009767069,0.379082434554551,0.22595697023549785,0.14982397169607511,0.0177530225371691,0.9057162592278158,0.9533271211396015
0.13218223583439243,0.1282628997227235,0.9310622431413629,0.9555947466092934,0.9356961391214409,0.07799022229979137,0.14002991558445554,0.11667341609508243,0.1063804592662427,0.1429034399125738,0.023956504119390376,0.6138015810621966,0.2530087531152826,0.03747866931729259,0.07175449238583764,0.9157975316335882,0.9555947466092934
0.1321782068423395,0.1282791078772811,0.9299065292977897,0.9549209853454758,0.9355510193348824,0.07884936137892928,0.139915922631165,0.11685149843624935,0.1065651659593064,0.14276718268486088,0.05598790040397208,0.5803242100471501,0.2082926084560541,0.06769816937532061,0.08769711171750329,0.916181053324289,0.9549209853454758
0.1321701655277404,0.12828382194947996,0.9269919306178183,0.9519457997787735,0.9315975115857078,0.07996231112005507,0.14020227586589132,0.11696597138875868,0.10575920116449446,0.14239126218527098,0.03283705206304656,0.6343942962270746,0.18195393016944894,0.1341472088074375,0.016667512732992527,0.9112492233926421,0.9519457997787735
0.1321646608741911,0.1283878979377096,0.926650280843845,0.952092246750126,0.9323292635457618,0.08046614745274666,0.14001295115502221,0.11725414025387097,0.1063162268440299,0.14258393815183817,0.07246194339184908,0.5887922025959748,0.17055733162015813,0.13279216666775137,0.03539635572426662,0.9125662803413978,0.952092246750126
0.1321595146296726,0.12878829295479022,0.9248038470085999,0.9507827038463935,0.9304784040373636,0.08236715927513409,0.13897283407722613,0.11844068643911874,0.10872376580271814,0.14409746817895122,0.20301874063323094,0.4444065474877608,0.30186500388611354,0.04783170819590325,0.0028779997969914967,0.9101741042283337,0.9507827038463935
0.13215003247870316,0.12849263139505865,0.9257883288546365,0.9516277583099273,0.9326424453527671,0.08098178838484973,0.13990092026769296,0.1174746136731673,0.10666125821505983,0.14295644440387656,0.07632463512191136,0.5899699110175876,0.20235564094636285,0.09550933336355513,0.03584047955058321,0.9136571323956068,0.9516277583099273
0.1321459912230176,0.12814288551548367,0.9364825182005063,0.9591260809827933,0.935668689058667,0.07494613284735717,0.1402241682338528,0.11618171068861809,0.10614863344058403,0.14265201587576873,0.019104341923622696,0.5913034537902794,0.2712729003174597,0.07164337644436683,0.046675927524271285,0.9122112971345407,0.9591260809827933
0.13214411026992948,0.12824103066386594,0.9288460487486756,0.9535510700046707,0.9322162047695481,0.07941750179073391,0.14004863578773943,0.1169710609072321,0.1061186056954909,0.1421003543288993,0.09021299502811793,0.5525968948634646,0.12591977568794582,0.1888928867698086,0.04237744765066295,0.9108813395344255,0.9535510700046707
0.1321401248512223,0.12810865763381005,0.937285511444073,0.9591175227710096,0.9337933264165879,0.0743187390560686,0.14043629013100276,0.11603468999788943,0.10573736809988174,0.1424131486050969,0.007656722723560132,0.6042022612178605,0.2708748964212924,0.11098682768495254,0.0062792919523344285,0.908469130062166,0.9591175227710096
0.1321322160149881,0.1280322196284516,0.9428458481523598,0.9633202766265377,0.9347696917943873,0.07208223496574895,0.1394675943401785,0.11619535693144062,0.10744135691061138,0.14296991559347372,0.12115668422166084,0.4330738156289637,0.3358156369515472,0.08989394619624116,0.020059917001587085,0.9062191069622367,0.9633202766265377
0.1321209864618499,0.1286125117585236,0.9254233499276358,0.9510886617305624,0.930183712295594,0.08174341346112053,0.13945956133825924,0.11800927381844381,0.10759160785194283,0.14314185832982373,0.1722212660691702,0.4800710666010935,0.19927491903818098,0.14326712961769622,0.005165618673859104,0.9092787628606258,0.9510886617305624
0.13211703276301975,0.12829489379000392,0.9277113488415664,0.9528176123545894,0.9317938721577996,0.08031614932900644,0.13978408069362824,0.11725461818324052,0.10660537248790646,0.1422486614971308,0.12982779409662265,0.5098892645085655,0.12059578382341282,0.19122863332842846,0.0484585242429705,0.91077013196101,0.9528176123545894
0.13211563241015994,0.12837273145312966,0.9256998058302802,0.9510784795142225,0.9316062174277191,0.08062118930801442,0.14010768318880362,0.1171700411514324,0.1059886972509499,0.14274957085095824,0.027447408620217977,0.649414583703959,0.2177301677970832,0.09391459720891941,0.011493242669820542,0.9121339553412156,0.9510784795142225
0.13211506176855703,0.1281701306428159,0.9331643425279483,0.9571940287579025,0.9354729490716436,0.07779161601160973,0.13927391697492958,0.11687375788371437,0.10762142571624622,0.1429152678154636,0.14159309390679412,0.4510736009849392,0.22865095089742074,0.07605833894143293,0.10262401526941288,0.9137518693853846,0.9571940287579025
0.13210117811355387,0.1281781869793722,0.931920826360973,0.956474592948412,0.9366918931066298,0.07781349919993298,0.13987583223159794,0.11658612978309885,0.10658139164181324,0.14271014793951495,0.05139144655037975,0.5697551820672685,0.2149546781328655,0.05626341294685807,0.10763528030262816,0.9169091932648477,0.956474592948412
0.1320988854742516,0.12814310904390538,0.9319426530702928,0.9554072142371346,0.9317534272249326,0.07760402573953877,0.14024871460298408,0.11660950476203774,0.10575821174537345,0.1418460428214522,0.0755336893121658,0.5549536713124781,0.13416940941174343,0.21666662052546612,0.018676609438146467,0.9080996402127306,0.9554072142371346
